Date,SRC,ID,loan_amnt,int_rate,installment,grade_new,annual_inc,verification_status_new,addr_state,fico_pct_change_new,revol_bal,revol_util,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_amnt,tot_cur_bal,total_rev_hi_lim,avg_cur_bal,tot_hi_cred_lim,total_bal_ex_mort,total_il_high_credit_limit,loan_status_new
5/1/2015,BBG,48725703,13000,12.29,433.59,1,40000,1,CA,0,11963,84.8,15363.52562,13000,2363.53,4441.53,11963,14100,3988,14100,11963,0,0
2/1/2017,S&P,99331035,5000,6.99,154.37,1,36000,0,NC,0,12739,26.9,1539.82,1285.8,254.02,154.37,165202,43800,9718,217592,25127,15200,0
7/1/2016,Reuters,84604589,10000,16.99,248.48,0,75000,1,GA,0,4211,72.6,3965.51,1903.93,2061.58,248.48,148241,5800,18530,161306,35843,47676,0
3/1/2015,Fake,43290139,35000,12.29,783.7,1,240000,1,CA,0,19641,30,40261.8,35000,5261.8,28554.09,191226,65500,15936,250684,40956,30000,0
12/1/2016,BBG,93750575,35000,28.69,1104.37,0,94000,1,AZ,0,371,4.3,13196.65,3668.7,9527.95,1104.37,87760,8700,6269,116982,87760,108282,0
12/1/2014,S&P,36230868,13000,11.44,428.32,1,92000,1,FL,0,9554,77,15384.77778,13000,2384.78,1695.06,359297,12400,35930,379619,84926,87168,0
2/1/2016,Reuters,71522647,12000,9.16,382.5,1,63000,1,MI,0,2573,22.2,13342.2786,12000,1342.28,6463.39,34378,11600,2456,42880,34378,31280,0
3/1/2017,Fake,100121959,11000,6.99,339.6,1,9600,0,FL,1,4941,9.3,11101.45171,11000,101.45,11105.72,103660,53100,7404,171537,8314,14033,0
10/1/2014,BBG,31867807,5000,12.49,167.25,1,90000,0,FL,0,4396,36,5869.682752,5000,869.68,374.65,170841,12200,14237,223994,170841,211794,0
7/1/2016,S&P,85553979,30000,12.79,679.38,1,150000,1,VA,0,24109,97.2,11506.83,6663.85,4842.98,679.38,185417,24800,26488,227511,50613,44662,0
10/1/2015,Reuters,60970390,10000,16.55,354.3,0,36546,1,NY,1,47041,19.4,6056.93,4113.77,1943.16,354.3,56823,94000,7103,104000,56823,10000,1
2/1/2015,Fake,41072318,21000,21.67,576.07,0,110000,1,CA,0,1276,44,9520,1677.97,4790.03,727,142056,2900,15784,152273,142056,149373,1
8/1/2016,BBG,86852309,21800,19.99,577.45,0,80000,1,CA,0,12057,63.1,8064.75,3291.83,4715.18,577.45,29253,19100,3657,39219,29253,20119,0
10/1/2016,S&P,91052948,4000,6.99,123.5,1,28000,0,NJ,1,8849,13.8,1725.89,1457.17,268.72,123.5,35306,64100,1681,100913,35306,36813,0
3/1/2016,Reuters,74584519,3625,25.88,145.83,0,15600,1,GA,0,8730,80.8,2913.99,1669.33,1244.66,145.83,19694,10800,3282,25296,19694,14496,1
9/1/2015,Fake,59512808,20850,19.99,552.29,0,55000,0,MS,0,6796,79,6103.78,2452.09,3651.69,604.04,196975,8600,17907,218809,59486,68327,1
9/1/2012,BBG,1520401,11900,7.9,372.36,1,75000,1,CA,0,13820,41.4,13221.84,11900,1321.84,221.24,25495,33400,3187,50609,25495,17209,0
3/1/2013,S&P,3605332,20000,11.14,656.11,1,80000,0,TX,0,24112,83.4,23619.58232,20000,3619.58,655.73,24112,28900,3445,28900,24112,0,0
10/1/2013,Reuters,7666846,10800,12.99,363.85,1,115713,1,RI,0,40109,82.2,13072.02,10800,2272.02,1792.67,473501,48800,26306,521096,116431,89716,0
11/1/2015,Fake,64078514,20000,15.41,480.12,0,125000,0,CT,0,11991,42.7,11985.88,6533.39,5452.49,480.12,242263,28100,17305,283425,30916,30300,0
3/1/2016,BBG,75869655,30000,18.25,765.89,0,60000,1,NY,0,59277,73.5,10000.88,2957.21,3905.38,765.89,66399,80700,5108,95700,66399,15000,1
6/1/2013,S&P,5609487,20800,22.47,580.05,0,105000,1,NJ,0,48026,45.8,8700.75,3265.42,5435.33,580.05,271800,104900,11817,336600,48026,0,1
6/1/2013,Reuters,5606647,15375,16.29,376.27,1,60000,1,GA,0,2900,20.1,20079.18003,15375,4685.37,10674.56,221983,14400,36997,236306,2900,0,0
1/1/2016,Fake,68893156,6000,11.48,197.8,1,58000,1,NH,0,8911,48.4,4545.57,3592.91,952.66,197.8,170886,18400,13145,182218,37832,34218,0
12/1/2013,BBG,9214589,13000,6.62,399.15,1,70000,0,NV,1,16759,25.9,14326.76,13000,1326.76,2751.41,113741,64800,8124,339893,24698,30000,0
3/1/2013,S&P,3699575,5575,11.14,182.89,1,35000,1,TX,1,15124,44,6583.962883,5575,1008.96,182.81,127191,34400,18170,158400,15124,0,0
3/1/2015,Reuters,42296221,35000,18.25,1269.73,0,1.00E+05,1,PA,0,11426,85.9,16681.7,7900.09,4726.24,1269.73,52512,13300,5835,82511,52512,69211,1
7/1/2017,Fake,113466947,10000,12.62,335.12,1,52000,1,CA,0,7722,54.8,1326.46,934.43,392.03,335.12,23606,14100,1967,37991,23606,23891,0
2/1/2017,BBG,97610169,10000,12.74,335.69,1,104000,0,CA,0,22791,65.5,3349.82,2408.05,941.77,335.69,57137,34800,4395,112595,57137,77795,0
5/1/2017,S&P,108514265,1800,20,66.9,0,25000,0,OR,0,14365,78.5,466.3,271.58,194.72,66.9,15292,18300,1699,23300,15292,5000,0
4/1/2015,Reuters,46576632,23850,20.49,638.4,0,85000,1,NJ,0,42340,79.7,31460.48044,23850,7610.48,6149.11,438916,53100,33763,467242,70728,37492,0
2/1/2016,Fake,70102173,30000,14.85,711.34,1,110000,1,TX,0,24570,52.4,15810.35,8539.3,7271.05,711.34,60221,46900,6022,96820,60221,49920,0
10/1/2013,BBG,7628584,15000,9.99,483.94,1,80000,1,MN,0,38048,43.9,17421.73084,15000,2421.73,483.83,265836,70900,33230,325014,64289,31714,0
3/1/2016,S&P,75312073,20225,18.25,733.73,0,46000,1,FL,0,13323,76.1,15186.63,10569.36,4617.27,733.73,26821,17500,3832,48670,26821,31170,0
3/1/2017,Reuters,102205121,15200,11.49,501.17,1,90000,0,NC,0,4623,32.3,4500.83,3326.03,1174.8,501.17,19822,14300,3304,36300,19822,22000,0
11/1/2016,Fake,93081290,4900,11.44,161.45,1,35000,1,LA,0,2753,33.6,2095.74,1579.95,515.79,161.45,72422,8200,4828,84544,72422,76344,0
12/1/2015,BBG,67810706,17000,9.17,541.95,1,50000,1,AZ,0,15723,81.9,19023.76609,17000,2023.77,8206.42,120521,19200,15065,124714,15723,0,0
8/1/2017,S&P,113750547,15000,14.08,513.25,1,30000,0,IL,0,6581,65.8,1016.27,475.35,515.26,514,139014,10000,27803,162864,30494,31110,0
8/1/2016,Reuters,87965057,28950,13.49,982.29,1,137000,1,KY,0,16198,65.8,15673.25,11443.81,4229.44,982.29,250815,24600,25082,272445,90735,87945,0
7/1/2015,Fake,55544557,17600,5.32,530.03,1,60000,0,VA,0,21221,31.6,15373.08,14040.93,1332.15,530.03,158619,67200,6345,215395,66266,52195,0
8/1/2014,BBG,24726714,5000,18.99,183.26,0,65000,1,AZ,0,287,5.3,6451.68,5000,1451.68,1870.18,5691,5400,1423,11400,5691,6000,0
10/1/2014,S&P,28644068,6700,12.99,225.72,1,35000,1,NY,0,5951,37.7,7723.240001,6700,1023.24,4111.72,21496,15800,3071,33481,21496,17681,0
3/1/2016,Reuters,73763743,7800,6.97,240.74,1,60000,1,MI,0,6517,55.2,5064.6,4351.52,713.08,240.74,129213,11800,14357,153392,27933,30243,0
11/1/2016,Fake,94225607,19000,11.49,626.46,1,109000,1,NJ,0,19261,78,8119.72,6122.9,1996.82,626.46,19261,24700,3852,24700,19261,0,0
6/1/2016,BBG,83789951,17500,22.39,487.22,0,52000,1,MN,0,10944,51.4,8260.97,3180.32,5080.65,487.22,22269,21300,2024,34169,19400,10000,0
6/1/2015,S&P,51878607,2100,16.55,74.41,0,47000,1,NY,0,9367,60.4,2228.44,1674.39,554.05,74.41,11377,15500,758,19900,11377,4400,0
4/1/2016,Reuters,76271737,7000,13.67,238.13,1,47000,1,NY,0,7468,75.4,4757.28,3535.19,1222.09,238.13,11869,9900,1319,15900,11869,6000,0
9/1/2012,Fake,1525729,19750,12.12,657.12,1,50000,1,NC,0,26560,58.8,23371.43,19750,3621.43,1688.35,27014,45200,1589,56674,27014,11474,0
7/1/2014,BBG,20318563,11500,19.52,301.62,0,80000,0,MD,0,9454,95.5,4615.57,1100.67,1613.91,301.62,361068,9900,40119,366885,78473,89985,1
7/1/2013,S&P,6307989,13000,9.71,417.71,1,55706,1,NY,0,23443,56.6,15037.37982,13000,2037.38,417.52,113901,41400,7119,193171,74642,81571,0
3/1/2016,Reuters,74091823,16000,9.75,337.99,1,70000,1,CA,1,7412,19.3,7089.12,4741.62,2347.5,337.99,185166,38500,15431,212746,185166,174246,0
1/1/2014,Fake,10071153,14400,14.47,495.46,1,82000,1,WI,0,8151,50.3,17463.89,14400,3063.89,6068.31,8218,16200,747,17348,8218,0,0
10/1/2015,BBG,60376517,9000,12.29,300.18,1,55000,1,NY,0,6763,85.6,7842.48,6159.97,1682.51,300.18,72183,7900,10312,51235,72183,36575,0
7/1/2015,S&P,57364751,17000,6.24,519.03,1,65000,0,TX,0,17406,87,18264.11993,17000,1264.12,9452.4,75590,20000,10799,174048,42872,35048,0
1/1/2016,Reuters,69336554,20000,10.78,652.7,1,135000,0,ME,0,7573,62.6,14982.16,12025.62,2956.54,652.7,338750,12100,12546,330162,260349,232062,0
2/1/2017,Fake,97390341,12000,12.74,271.45,1,84000,0,CA,0,11605,61.4,2477.03,1352.9,1124.13,271.45,551355,18900,32433,562219,60073,46319,0
10/1/2015,BBG,62439554,2000,12.69,67.09,1,40000,1,GA,0,3385,29.7,1675.84,1306.78,369.06,67.09,78792,11400,4925,85656,78792,74256,0
9/1/2015,S&P,59310122,25200,6.89,776.84,1,125000,1,MS,0,42954,46,27615.8034,25200,2415.8,10534.97,119825,92605,7988,188890,119825,96285,0
7/1/2014,Reuters,21061154,3000,11.67,99.18,1,95000,0,AZ,0,10947,41.9,595.08,430.38,164.7,99.18,58554,26100,5323,86667,58554,60567,1
8/1/2014,Fake,24024454,2475,15.61,86.54,0,31000,0,AZ,0,4487,53.4,3065.31,2475,590.31,895.14,30444,8400,3383,80400,30444,72000,0
2/1/2016,BBG,72604586,5000,5.32,150.58,1,80000,0,PA,0,3180,14.8,2115.27,1850.33,264.94,150.58,247077,21500,30885,298653,25953,50556,1
1/1/2015,S&P,38519399,35000,18.54,1274.84,0,139000,1,CA,0,18794,99.4,41882.94001,35000,6882.94,1796.39,50082,18900,10016,52546,50082,33646,0
4/1/2014,Reuters,13647754,12500,12.99,421.12,1,36000,1,NC,0,3727,62.1,12896.63,12500,396.63,12054.39,11074,6000,3691,14512,11074,8512,0
6/1/2015,Fake,51948379,8200,12.29,273.5,1,92000,0,OR,0,15613,64.3,8211.74,6616.47,1595.27,273.5,158418,24300,15842,205769,44657,65569,0
7/1/2015,BBG,54207667,9000,11.53,296.92,1,53000,1,CO,0,12748,62,10580.98832,9000,1580.99,2866.83,32311,20400,4038,40592,32311,20192,0
11/1/2013,S&P,8694664,12000,19.2,441.09,0,75000,0,CA,0,6908,28.7,14525.36,12000,2525.36,4898.33,6908,24100,691,24100,6908,0,0
7/1/2016,Reuters,83924545,10000,10.49,324.98,1,43000,0,NY,0,16553,69.3,11004.56687,10000,1004.57,7110.64,48121,23900,8020,106000,16553,0,0
3/1/2014,Fake,13075829,15000,9.67,481.69,1,49000,1,GA,0,3750,64.7,17340.72114,15000,2340.72,481.58,31502,5800,4500,44089,31502,38289,0
2/1/2017,BBG,98875592,21000,16.99,748.61,0,42000,1,CA,1,8223,19,22352.12988,21000,1352.13,19694.55,24199,43200,2420,68250,24199,25050,0
1/1/2015,S&P,40177400,24475,6.99,755.61,1,110000,1,MI,1,23094,40.7,26353.52578,24475,1878.53,4005.88,245353,56800,15335,326961,84123,104311,0
4/1/2017,Reuters,104897384,15000,17.99,542.22,0,31000,0,CA,1,6546,21,4307.78,2676.04,1631.74,542.22,21137,31200,2642,69329,21137,38129,0
2/1/2016,Fake,72002826,30000,14.46,1032.05,1,98000,1,SC,0,21572,46.3,22681,16777.52,5903.48,1032.05,250094,46600,25009,299827,49035,31864,0
3/1/2015,BBG,43509444,10000,12.29,333.53,1,102000,1,VA,0,4670,97.3,11873.23944,10000,1873.24,3208.29,26475,4800,6619,35452,26475,30652,0
9/1/2016,S&P,90087389,21000,10.49,682.46,1,110000,1,CA,0,3085,37.2,9542.2,7395.47,2146.73,682.46,66013,8300,6601,69847,66013,61547,0
8/1/2013,Reuters,6715297,27575,16.78,682.06,1,62000,1,DE,0,6814,18.3,40274.01466,27575,12699.01,8217.19,79668,37300,4426,105723,79668,58637,0
5/1/2017,Fake,108024597,10000,11.99,332.1,1,27954.48,1,AZ,0,8269,89.9,2311.38,1674.82,636.56,332.1,37409,9200,5344,43946,37409,34746,0
5/1/2015,BBG,48685632,25000,7.89,505.6,1,75000,0,NC,1,17936,22.6,1494.88,1030.42,464.46,505.6,23566,79300,1473,115443,23566,36143,1
7/1/2015,S&P,55118746,12500,25.78,502.17,0,46000,1,NY,0,10942,53.9,14024.95,8844.81,5180.14,502.17,50550,20300,2198,59822,50550,39522,0
4/1/2016,Reuters,77498081,20000,5.32,602.3,1,90000,0,WI,1,20916,19.6,11458.48,10158.38,1300.1,602.3,111021,137100,7401,253685,39143,24402,0
5/1/2015,Fake,47018473,14000,9.99,297.39,1,53500,1,MA,0,13763,79.1,16749.99861,14000,2750,238.48,91000,17400,30333,96238,91000,78838,0
1/1/2017,BBG,96717275,15000,7.49,466.53,1,110000,1,CA,0,16357,64.1,15564.37684,15000,564.38,13244.21,36094,25500,6016,47299,36094,21799,0
3/1/2014,S&P,12477506,35000,19.99,927.1,0,83000,1,IL,0,31728,63.5,50351.89624,35000,15351.9,10626.3,70045,50000,3687,92397,70045,42397,0
5/1/2017,Reuters,108235940,8000,10.91,261.57,1,80000,1,MA,0,7109,32.6,8466.853896,8000,466.85,6907.13,346192,21800,49456,400234,34609,32434,0
11/1/2016,Fake,93277760,3600,10.49,117,1,32000,0,TX,0,5346,47,1239.33,889.77,349.56,117,45169,11400,3226,44400,45169,33000,0
12/1/2015,BBG,67919351,33600,19.99,890.01,0,75000,1,TX,0,7949,33.5,10175.45,2801.62,4099.83,890.01,16018,23700,1602,35895,16018,12195,1
8/1/2015,S&P,58633755,6400,9.17,204.03,1,61000,1,MD,0,13295,96.3,6624.59,6400,224.59,42.63,62980,13800,6998,127450,62980,31219,0
6/1/2016,Reuters,83735838,14000,13.99,478.42,1,49000,1,AZ,0,1170,10.4,8105.94,5888.58,2217.36,478.42,249926,11200,22721,366094,2736,16200,0
9/1/2015,Fake,60536417,13000,7.89,406.72,1,85000,1,WI,0,14642,72.1,14227.28444,13000,1227.28,3842.71,79367,20300,8819,101317,21156,20031,0
10/1/2015,BBG,63444129,12000,12.29,400.24,1,55000,1,ND,0,3394,58.5,10389.85,8214.28,2175.57,400.24,40945,5800,3722,54663,40945,48863,0
2/1/2017,S&P,98277199,6000,8.24,188.69,1,50000,1,CA,0,7378,52.7,1692.72,1364.46,328.26,188.69,21262,14000,1519,46002,21262,32002,0
4/1/2014,Reuters,13536840,10000,19.99,371.59,0,38100,1,MI,0,5277,30.2,13442.68937,10000,3442.69,8.84,5277,17500,660,17500,5277,0,0
5/1/2017,Fake,109652553,5000,9.44,160.03,1,54000,1,GA,0,15822,38.5,1117.59,865.08,252.51,160.03,198767,41100,10461,231000,15822,0,0
6/1/2017,BBG,110618024,20000,20,529.88,0,69000,0,DE,0,11884,42.1,3134.84,1229.52,1905.32,529.88,195080,28200,11475,226342,39759,31222,0
10/1/2015,S&P,61393599,2500,10.99,81.84,1,43000,1,OH,0,4042,62.2,2856.306698,2500,356.31,516.09,94635,6500,5567,87621,94635,81121,0
8/1/2017,Reuters,115376796,3600,9.44,115.22,1,38900,1,MD,1,2357,19.6,458.99,351.72,107.27,115.22,46813,12000,4681,47766,46813,35766,0
9/1/2016,Fake,89774415,20000,12.79,452.92,1,55000,0,FL,1,24181,23.2,22338.41231,20000,2338.41,17823.42,196591,104200,7021,290529,72371,48190,0
12/1/2016,BBG,95196442,10000,11.49,329.72,1,70000,1,DE,0,9660,53.1,3943.87,2960.32,983.55,329.72,249189,18200,41532,324487,63170,49787,0
10/1/2015,S&P,62315785,16000,13.99,372.21,1,133000,0,TX,0,3938,98.4,18290.25,16000,2290.25,13818.63,175199,4000,43800,210646,26107,33146,0
3/1/2016,Reuters,75660285,24000,13.67,816.43,1,165000,0,MA,0,5597,43.4,25755.33,24000,1755.33,21691.41,291618,13000,18226,327213,67970,69457,0
3/1/2016,Fake,73701941,5500,9.75,176.83,1,17043,1,IN,0,5121,98.5,3710.45,3012.5,697.95,176.83,41250,5200,8250,54790,15830,24090,0
8/1/2015,BBG,58190238,21500,14.65,507.55,1,45146,1,CA,0,17978,84.8,14176.4,8122.28,6054.12,507.55,40455,21200,3678,45761,40455,24561,0
9/1/2017,S&P,115416103,31250,9.44,1000.16,1,4.00E+05,1,TX,0,4795,17.2,2984.09,2280.83,703.26,1000.16,49016,27900,3770,107938,49016,80038,0
7/1/2015,Reuters,53101363,24000,6.24,732.74,1,75000,1,NJ,1,20865,40.3,21241.14,18975.89,2265.25,732.74,249854,51800,19220,288350,20865,0,0
7/1/2017,Fake,112475517,5000,9.44,160.03,1,108000,1,TX,0,10887,66,797.53,613.05,184.48,160.03,162476,16500,11605,214691,71474,87057,0
1/1/2016,BBG,69833061,20000,7.49,622.04,1,201576,0,FL,0,52899,63.7,13690.06,11686.16,2003.9,622.04,693474,83000,43342,827741,96166,74636,0
7/1/2016,S&P,84383347,9000,16.99,320.83,0,47000,1,TX,0,2460,37.3,9816.104544,9000,816.1,7908.11,49453,6600,9891,87000,25733,27561,0
7/1/2016,Reuters,85653046,5000,7.59,155.74,1,70000,0,RI,0,6440,27.5,2643.36,2220.17,423.19,155.74,84341,23400,4016,101429,84341,78029,0
10/1/2014,Fake,31166816,10000,10.99,217.38,1,52000,1,NC,1,184,1.5,10783.7,10000,783.7,9056.87,176963,11900,35393,196851,13142,13951,0
5/1/2016,BBG,78219634,6000,7.39,186.34,1,47000,1,GA,0,11413,56.8,3543.7,3001.16,542.54,186.34,11413,20100,1141,20100,11413,0,0
4/1/2017,S&P,104029180,12000,12.74,271.45,1,80299,0,NY,0,12387,40.6,2163.11,1196.14,966.97,271.45,60139,30500,3341,94105,60139,63605,0
6/1/2017,Reuters,112029768,16325,15.05,388.8,1,210000,1,VA,0,18300,69.1,17414.57242,16325,1089.57,15873.02,668339,26500,37130,693483,253978,246621,0
7/1/2015,Fake,54414375,24000,13.99,558.32,1,75000,0,WI,0,22818,78.7,29622.2758,24000,5622.28,17376.55,208704,29000,18973,234440,51420,32440,0
5/1/2017,BBG,106773681,15000,13.99,512.6,1,120000,1,IL,0,13969,37,3564.88,2448.38,1116.5,512.6,148370,37500,16485,355369,55859,47369,0
8/1/2017,S&P,115002995,36000,9.44,755.02,1,108000,1,FL,1,40761,55.8,3742.32,2690.8,1051.52,755.02,348390,73100,24885,418600,108138,91125,0
1/1/2015,Reuters,39741898,30000,11.44,658.88,1,265000,1,AL,1,22552,42.9,22363.79,14890.83,7472.96,658.88,67089,52600,9584,141329,67089,88729,0
3/1/2017,Fake,99983807,6775,16.99,241.52,0,19950,1,UT,0,4201,79.3,2182.29,1383.77,783.52,241.52,5576,5300,1394,14000,5576,8700,0
8/1/2016,BBG,87594912,10000,11.49,329.72,1,35000,1,IL,0,9594,89.2,5262.75,4024.75,1238,329.72,13382,13000,4461,18100,13382,5100,0
2/1/2015,S&P,39867322,6000,12.39,200.41,1,28000,1,CA,0,8208,49,6675.17,6000,675.17,4474.79,8208,16750,746,16750,8208,0,0
8/1/2015,Reuters,58554066,35000,16.55,861.4,0,105000,1,CA,0,36792,66.4,42801.04743,35000,7801.05,28221.61,298261,55400,29826,367591,42887,9920,0
7/1/2015,Fake,53624812,12775,26.77,388.34,0,45700,1,NY,0,8144,59.9,7357.72,894.33,2193.39,388.34,118604,13600,11860,132713,18726,12000,1
11/1/2016,BBG,93692157,7200,16.99,256.67,0,40653,0,MN,0,4616,35,2815.83,1827.29,988.54,256.67,196215,13200,19622,216918,23553,24968,0
12/1/2015,S&P,66592746,7200,9.76,231.52,1,30000,1,NC,0,7752,40,8150.508996,7200,950.51,2264.88,22657,19400,3237,39941,22657,20541,0
6/1/2017,Reuters,110710884,12000,18.06,434.2,0,75000,1,TX,0,6796,88.3,2593.16,1580.01,1013.15,434.2,164094,7700,41024,174620,6796,0,0
12/1/2015,Fake,66454621,15000,13.67,510.27,1,33000,1,NY,0,5952,27.3,12265.3,9306.96,2958.34,510.27,37906,21800,3159,59972,37906,38172,0
8/1/2017,BBG,114182288,3000,7.07,92.73,1,90000,1,CA,1,331,11,369.74,302.88,66.86,92.73,23246,3000,5812,35415,23246,32415,0
10/1/2014,S&P,28923600,2000,14.99,69.33,1,35000,0,CA,0,13808,65.8,2413.67,2000,413.67,957.74,46001,21000,3286,58773,46001,37773,0
2/1/2013,Reuters,3296162,15000,12.12,499.08,1,88000,0,FL,0,12034,91.2,17966.65559,15000,2966.66,498.85,37566,13200,5367,81611,37566,68411,0
6/1/2017,Fake,109972389,12500,16.02,439.59,1,40000,1,FL,0,6712,49.4,2876.17,1899.37,976.8,439.59,213120,13600,8197,227590,66147,63590,0
7/1/2017,BBG,112788502,2400,15.05,83.26,1,58000,1,MI,0,13167,66.8,414.29,272.55,141.74,83.26,49856,19700,3116,74318,49856,54618,0
7/1/2017,S&P,114429859,4000,15.05,138.76,1,30000,1,RI,0,7656,92.2,551.7,361.1,190.6,138.76,12982,8300,2596,15800,12982,7500,0
7/1/2014,Reuters,18555416,3600,10.15,116.42,1,34000,1,FL,0,4075,40.7,4190.93431,3600,590.93,116.23,158857,10000,17651,182971,22754,22971,0
12/1/2016,Fake,94186919,10000,14.99,346.61,1,53000,0,CA,0,1640,34.9,3791.89,2596.79,1195.1,346.61,200256,4700,33376,219804,39905,48454,0
2/1/2017,BBG,97779546,14725,15.99,517.62,1,40000,0,CA,0,23444,51.9,5163.12,3413.83,1749.29,517.62,23444,45200,2605,45200,23444,0,0
10/1/2014,S&P,33410907,20400,13.35,467.83,1,45000,1,CA,0,11936,39.5,23235.09,20400,2835.09,17651.39,11936,30200,918,30200,11936,0,0
1/1/2013,Reuters,3017486,10500,17.27,375.77,1,64000,1,FL,0,5306,61.1,13505.85001,10500,3005.85,1481.21,357881,8400,19882,378184,68410,74584,0
2/1/2015,Fake,40502478,11200,11.44,369.02,1,85000,1,NH,0,8864,68.2,13094.38255,11200,1894.38,4222.09,36996,13000,4625,43082,36996,30082,0
5/1/2016,BBG,80015882,1500,16.29,52.96,0,55000,1,NJ,0,15998,65,1003.52,701.17,302.35,52.96,30165,24600,3017,52814,30165,28214,0
1/1/2017,S&P,96807011,20000,7.99,626.64,1,54000,1,IL,0,20121,24.1,6875.28,5612.58,1262.7,626.64,20121,83400,2874,83400,20121,0,0
5/1/2014,Reuters,16302153,10000,10.99,327.34,1,32000,0,NY,0,10475,54,5867.49,3772.31,1137.79,327.34,44846,19400,2491,56514,44846,37114,1
10/1/2015,Fake,62664286,8000,9.99,258.1,1,60000,1,MO,0,3018,30.2,6727.96,5689.33,1038.63,300,143521,10000,23920,157060,3018,0,0
4/1/2014,BBG,14580382,24000,12.99,545.96,1,190000,0,NY,1,11483,74.1,24022.24,16019.41,8002.83,545.96,529007,15500,75572,562230,39195,44326,0
2/1/2015,S&P,40610149,3500,11.44,115.32,1,65000,0,CA,0,3494,76,3737.8,3500,237.8,3048.1,23649,4600,7883,29222,23649,24622,0
6/1/2013,Reuters,5607716,2000,19.72,74.05,0,65500,0,OH,0,6087,93.6,2665.418184,2000,665.42,73.66,38245,6500,7649,70490,25806,30255,0
3/1/2017,Fake,102643155,12500,14.99,433.26,1,48000,1,CO,0,11188,45.7,3455.67,2316.3,1139.37,433.26,58032,24500,5803,79830,58032,55330,0
6/1/2017,BBG,110282200,28000,7.35,869.05,1,135000,0,TX,0,75381,83,5191.43,4249.91,941.52,869.05,173771,90400,14480,297670,51292,0,0
5/1/2016,S&P,78993858,20000,7.39,621.12,1,75000,0,TX,0,22954,62.4,20257.85,20000,257.85,19657.26,34023,36800,2617,52177,34023,15377,0
5/1/2015,Reuters,46968448,6400,14.65,220.77,1,54000,1,KY,0,25967,50.7,7705.486884,6400,1305.49,28.76,37909,51200,1580,67221,37909,16021,0
9/1/2017,Fake,118156327,12000,16.02,291.95,1,50000,1,PA,0,15586,31.9,854.49,400.55,453.94,291.95,46490,48900,4226,86823,46490,37923,0
2/1/2016,BBG,72582335,35000,12.99,1179.12,1,115000,1,NY,0,39733,71,25789.08,19758.23,6030.85,1179.12,39733,56000,7947,56000,39733,0,0
11/1/2013,S&P,8474808,28000,15.61,675.12,1,131500,1,GA,0,39274,46,36420.08,28000,8420.08,18866.96,518735,85300,34582,576599,114281,38236,0
9/1/2017,Reuters,118236365,7200,5.32,216.83,1,61000,0,TX,1,20033,18,648.36,557.19,91.17,216.83,99932,111000,5260,194605,99932,83605,0
3/1/2016,Fake,74994552,11000,5.32,331.27,1,75000,1,CA,0,12339,63.6,6950.17,6203.11,747.06,331.27,202415,19400,22491,187901,202415,168501,0
8/1/2017,BBG,116556327,20000,7.07,618.19,1,135000,1,NJ,0,139,4.2,2457.05,2019.18,437.87,618.19,202683,3300,40537,215957,139,0,0
8/1/2016,S&P,88006725,2000,11.49,65.95,1,30000,1,IN,0,3376,63.7,990.52,751.06,239.46,65.95,27146,5300,4524,33407,27146,28107,0
6/1/2015,Reuters,52341220,5000,13.33,169.27,1,45000,0,CA,0,2953,79.8,5074.4,4022.91,1051.49,169.27,43396,3700,7233,46264,43396,42564,0
5/1/2013,Fake,5004635,30000,22.47,836.61,0,140000,1,CA,0,30279,55.4,2545.81,274.64,561.31,836.61,50261,54700,4188,89551,50261,34851,1
11/1/2014,BBG,35043336,4800,12.99,161.71,1,40000,0,NY,0,10707,37.6,1632.21,793.65,334.86,161.71,20167,28500,1344,39500,20167,11000,1
3/1/2016,S&P,75112337,15000,7.39,465.84,1,160000,1,TX,0,17735,41.7,15652.45,15000,652.45,12863.57,297011,42500,24751,350298,52907,29798,0
10/1/2015,Reuters,61408855,24000,5.32,722.76,1,61500,1,LA,1,33266,49,18816.59,16945.75,1870.84,722.76,173353,67900,21669,239618,44720,41195,0
1/1/2015,Fake,38282597,17600,17.14,628.72,0,70000,0,AZ,0,12161,37.1,21318.56,17600,3718.56,10663.84,184869,32800,10875,215521,77783,66859,0
7/1/2016,BBG,85665431,40000,13.49,1357.22,1,175000,1,CA,0,19242,43.1,23012.78,16893.87,6118.91,1357.22,351630,44600,27048,504309,124046,127209,0
9/1/2016,S&P,89989581,17000,17.99,614.51,0,52000,1,NC,0,21454,66.4,19351.74548,17000,2351.75,13855.14,33498,32500,2094,48169,33498,15669,0
5/1/2013,Reuters,4307233,8000,6.03,243.49,1,1.00E+05,1,AZ,1,9750,24,8761.41,8000,761.41,969.73,25235,40700,2294,58847,25235,18147,0
5/1/2015,Fake,44653943,15000,9.99,483.94,1,63000,1,MO,0,9380,81.6,10320.53,7778.65,1883.5,483.94,157489,11500,9264,189633,94086,87433,1
5/1/2013,BBG,4545039,15000,13.11,506.21,1,70000,1,NY,0,11455,60.6,18088.26,15000,3088.26,3916.1,234258,18900,13780,260394,73624,73004,0
1/1/2015,S&P,39928061,10000,15.59,349.55,0,65000,1,MD,0,11587,38,11376,10000,1376,7548.27,85511,30500,4501,108361,85511,77861,0
